TEST_GROUP,TEST_ITEM,CONDITIONAL_ITEM,DESCRIPTION,FUNCTION,PARAMETER,PDCA_NAME,COMBINEC,GLOBAL_VARIABLE,EXPECTED_VALUE,UNIT,PDCA_TYPE,TIMEOUT,ERROR_MSG,SA_QT0,QT0,QT1,QT1REL,TILT1,QT2,QT2REL,QT2_POSTROXER,QT_SPIRIT,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Get CLBG,GLOBAL,backcrystalcolordmin,CLBG,,SFCCLBG,,,ATTRIBUTE,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write CLBG,SYSCFG,syscfg add CLBG $SFCCLBG$,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read CLBG,DIAGS,syscfg print CLBG,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,CLBG_SYSCFG_VALUE,PARSE,CLBG_SYSCFG_VALUE,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Get CGMt,GLOBAL,displaymaterialdmin,CGMt,,SFCCGMT,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write CGMt,SYSCFG,syscfg add CGMt $SFCCGMT$,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read CGMt,DIAGS,syscfg print CGMt,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,CGMT_SYSCFG_VALUE,PARSE,CGMT_SYSCFG_VALUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Get CLCG,GLOBAL,displaycolordmin,CLCG,,SFCCLCG,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write CLCG,SYSCFG,syscfg add CLCG $SFCCLCG$,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read CLCG,DIAGS,syscfg print CLCG,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,CLCG_SYSCFG_VALUE,PARSE,CLCG_SYSCFG_VALUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read LCMSN,GLOBAL,displaycg,LCM_SN,,LCM_SN,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Parse Display SN,"SubStr(0,17)",LCM_SN,DISPLAY_SN,,DISPLAY_SN,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Parse Display Vendor Code,"SubStr(15,1)",DISPLAY_SN,FCM_VENDOR,,FCM_VENDOR,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Parse Display Config,"SubStr(17,3)",LCM_SN,DISPLAY_CONFIG,,DISPLAY_CONFIG,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read LCM full SN,GLOBAL,displaycg,LCM_FULL_SN,,,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Get MtSN,"SubStr(38,20)",displaycg,MTSN,,SFCMTSN,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write MtSN,SYSCFG,syscfg add MtSN $SFCMTSN$,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read MtSN,DIAGS,syscfg print MtSN,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,MtSN_SYSCFG_VALUE,PARSE,MTSN_SYSCFG_VALUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Get Regn,GLOBAL,region_code,,,SFCRegn,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write Regn,SYSCFG,syscfg add Regn $SFCRegn$,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read Regn,DIAGS,syscfg print Regn,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Regn_SYSCFG_VALUE,PARSE,Regn_SYSCFG_VALUE,REGION_CODE,,,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Get Mod#,GLOBAL,mpn,,,SFCMod#,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write Mod#,SYSCFG,syscfg add Mod# $SFCMod#$,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read Mod#,DIAGS,syscfg print Mod#,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Mod#_SYSCFG_VALUE,PARSE,Mod#_SYSCFG_VALUE,MPN,,,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write WMac,SYSCFG,syscfg addbyte WMac DE AD BE EF 00 00,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read WMac,DIAGS,syscfg print WMac,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,WMac_SYSCFG_VALUE,PARSE,WMac_SYSCFG_VALUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write BMac,SYSCFG,syscfg addbyte BMac BA BA BA BA BA BA,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read BMac,DIAGS,syscfg print BMac,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,BMac_SYSCFG_VALUE,PARSE,BMac_SYSCFG_VALUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write EMac,SYSCFG,syscfg addbyte EMac 00 00 00 00 00 00,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read EMac,DIAGS,syscfg print EMac,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,EMac_SYSCFG_VALUE,PARSE,EMac_SYSCFG_VALUE,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read CCal,DIAGS,syscfg print CCal,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,CCAL_SYSCFG_VALUE,PARSE,CCAL_SYSCFG_VALUE,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Write PRSq,SYSCFG,syscfg add PRSq 0x01050001,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,Read PRSq,DIAGS,syscfg print PRSq,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
INIT,QUERY_SFC_WRITE_SYSCFG,,PRSq_SYSCFG_VALUE,PARSE,PRSq_SYSCFG_VALUE,PRSq_SYSCFG_VALUE,,,,,ATTRIBUTE,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
INIT,GET_INFO,,MONTEBELLO SN,GLOBAL,Montebello,MONTEBELLO,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
INIT,GET_INFO,,Truncate EEEE codes,"SubStr(11,4)",Montebello,MONTEBELLO_EEEE,,MB_EEEE,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
INIT,GET_INFO,,Functional MB,SetGLOBAL,YES,,,MB,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
INIT,GET_INFO,,check dummy MB,"SubStr(0,6)",Montebello,MONTEBELLO_PART,,MB_PART,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
INIT,GET_INFO,MB_PART==222222,Not Functional MB,SetGLOBAL,NO,,,MB,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
INIT,GET_INFO,,Functional MB for SA_QT0,SetGLOBAL,YES,,,MB,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,,Append MoPED,SYSCFG,hash --type Moped --append,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,,Parse MoPED,PARSE,MOPED_SYSCFG_VALUE,,,MOPED_SYSCFG_VALUE,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,,Print syscfg MdlC,DIAGS,syscfg print MdlC,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,,Parse syscfg MdlC,PARSE,MDLC_SYSCFG_VALUE,MOPED_BEFORE_CHECK,,,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,MOPED_SYSCFG_VALUE==ERROR,Check MoPED,DIAGS,hash --type Moped --check,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,MOPED_SYSCFG_VALUE==ERROR,Append MoPED,PARSE,MOPED_HASH_CHECK,MOPED_HASH_CHECK,,,PASS,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,,Print syscfg MdlC,DIAGS,syscfg print MdlC,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,,Parse syscfg MdlC,PARSE,MDLC_SYSCFG_VALUE,MOPED,,,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,,Delete MoPED,DIAGS,syscfg delete MdlC,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
MOPED,MOPED,,Add NED=1 into MdIC(only for NED station),DIAGS,syscfg add MdlC NED=1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,rdar://problem/59792215,,
MOPED,MOPED,,Print MdIC(only for NED station),DIAGS,syscfg print MdlC ,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,rdar://problem/59792215,,
MOPED,MOPED,,Print MdIC(only for NED station),PARSE,MDLC_SYSCFG_VALUE,MDLC_SYSCFG_VALUE,,,,,ATTRIBUTE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,rdar://problem/59792215,,
,,,,,,,,,,,,,,,,,,,,,,,,,
FIXTURE,LISA_INIT,,Crown on,FIXTURE,Crown On,,,,PASS,,,10,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
INIT,COMM_BUS_SWEEP,,Sweep I2C Bus 1 (AP1),DIAGS,i2c -s 1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,
INIT,COMM_BUS_SWEEP,,Parse I2C device on bus 1,PARSE,I2C_BUS1_7BIT_DEVICE_1,I2C_BUS1_TRISTAR,,,<0x1A>,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,
INIT,COMM_BUS_SWEEP,,Sweep I2C Bus (AP3),DIAGS,i2c -s 3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,
INIT,COMM_BUS_SWEEP,,Parse I2C device on bus 3,PARSE,I2C_BUS3_7BIT_DEVICE_1,I2C_BUS3_CODEC_SAKONNET,,,<0x8|0x31>,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,
INIT,COMM_BUS_SWEEP,,Sweep I2C Bus (Battery),DIAGS,i2c -s 7,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,
INIT,COMM_BUS_SWEEP,,Parse I2C device on bus 7,PARSE,I2C_BUS7_7BIT_DEVICE_1,I2C_BUS7_BATTERY,,,<0x55>,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,
TRISTAR,TRISTAR,,Tristar Provision,TRISTAR,Tristar,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TRISTAR,TRISTAR,,Tristar ESN,DIAGS,tristar --esn,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
TRISTAR,TRISTAR,,Parse Tristar ESN,PARSE,TRISTAR_ESN,TRISTAR_ESN,,,,,ATTRIBUTE,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF Sensors (Potassium),DIAGS,sensor --sel pressure2 --turnoff,,,,,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF FCM Modules(touch init),DIAGS,sensor -s touch --init,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF FCM Modules(hid select mt),DIAGS,hid --select multi-touch,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF FCM Modules(hid write 0x42),DIAGS,"hid -w ""0x42 0x07""",,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF FCM Modules(hid write 0xF3),DIAGS,"hid -w ""0xF3 0x02""",,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
FCM,FCM,,Pull up GPIO12 to fix display turn on,DIAGS,pmureg -w 0 0x192c 0x01;pmureg -w 0 0x192d 0x08;,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF FCM Modules(display on),DIAGS,display --on,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF FCM Modules(display off),DIAGS,display --off,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF FCM Modules(stockholm off),DIAGS,stockholm --off,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF FCM Modules(touch off),DIAGS,sensor --sel touch --turnoff,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Turn OFF Sensors (ALS),DIAGS,sensor --sel als --turnoff,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,Configure buck8 sw8 to 0.7V,DIAGS,pmurw -w 0x2001 0x78;pmuset --switch buck8 8 --on,,,,,,,,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,QUIESCE_SYSTEM,,clear the debug interrupt,DIAGS,tristar -r '0x0d',,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,CHARGER_OFF,,Quick PMUADC Read of ICH,DIAGS,pmuadc --read ich --stats 50,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,CHARGER_OFF,DUT_TYPE==S,Parse PMUADC ICH,PARSE,PMUADC_READ_ICH_STATS,INIT_DBGPWR_ON_PMUADC_READ_ICH,,,[0:260.13],mA,KEY,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,CHARGER_OFF,DUT_TYPE==B,Parse PMUADC ICH,PARSE,PMUADC_READ_ICH_STATS,INIT_DBGPWR_ON_PMUADC_READ_ICH,,,[0:337.272],mA,KEY,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,CHARGER_OFF,,Check Debug Power Enable INIT Status,DIAGS,pmugpio --pin 21 --get,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,
POWER,CHARGER_OFF,,Check Debug Power Enable INIT Status,PARSE,PMU_TO_DEBUG_INH ,INIT_DEBUG_PWR_STATE,,,0,,KEY,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,
POWER,CHARGER_OFF,,Disable Wired Debug Power,DIAGS,pmugpio --pin 21 --pushpull --source vdd --output 1,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,CHARGER_OFF,,Confirm Wired Debug Power OFF,DIAGS,pmugpio --pin 21 --get,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
POWER,CHARGER_OFF,,Confirm Wired Debug Power OFF,PARSE,PMU_TO_DEBUG_INH ,CHARGER_OFF_DEBUG_PWR_OFF,,,1,,KEY,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Initialize Bonn,DIAGS,sensor --sel lisa --init,,LISA_INIT_COMBINE,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Parse Bonn Init,PARSE,SENSOR_LISA_INIT_STATUS,SENSOR_LISA_INIT_STATUS,LISA_INIT_COMBINE,,"""OK""",,KEY,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Get lisa Info,DIAGS,sensor --sel lisa -g,,LISA_INIT_COMBINE,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Parse RTP FW,PARSE,RTP_FW,,LISA_INIT_COMBINE,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Set Lisa to HW Mode,DIAGS,sensor --sel lisa --set hw-mode true,,LISA_INIT_COMBINE,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Bonn Chip ID,DIAGS,sensorreg --sel lisa --read 0x00,,LISA_INIT_COMBINE,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Parse Bonn CHIP ID,PARSE,SENSOR_LISA_BONN_CHIP_ID,SENSOR_LISA_BONN_CHIP_ID,LISA_INIT_COMBINE,,<0x00A9>,,KEY,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Bonn Connectivity Test,DIAGS,sensor --sel lisa --conntest,,LISA_INIT_COMBINE,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Parse Lisa Connectivity Test,PARSE,SENSOR_LISA_CONNTEST_SPI,SENSOR_LISA_CONNTEST_SPI,LISA_INIT_COMBINE,,"""PASS""",,KEY,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Parse Lisa Connectivity Test,PARSE,SENSOR_LISA_CONNTEST_RST,SENSOR_LISA_CONNTEST_RST,LISA_INIT_COMBINE,,"""PASS""",,KEY,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,"Disable HW mode, also turns Bonn off.",DIAGS,sensor --sel lisa --set hw-mode false,Disable HW mode and turns Bonn off,LISA_INIT_COMBINE,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Lisa Selftest,DIAGS,sensor --sel lisa --exectest selftest,,LISA_INIT_COMBINE,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Parse Lisa Self Test,PARSE,SENSOR_LISA_SELFTEST_STATUS,SENSOR_LISA_SELFTEST_STATUS,LISA_INIT_COMBINE,,"""PASS""",,KEY,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Turn off Lisa,DIAGS,sensor --sel lisa --turnoff,,LISA_INIT_COMBINE,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
LISA,LISA_INIT,,Run Smokey script for Display off,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""DisplayOff()""",,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
LISA,LISA_INIT,,Run Smokey script for Lisa init-SAQT0,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""initLisa([[20]])""",,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA,LISA_INIT,DUTLsBT!=0x001002A5 0x00000002 && DUTLsBT!=0x001002A5 0x00000004 && DUTLsBT!=0x001002A5 0x00000005,Run Smokey script for Lisa init - default,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""initLisa([[0]])""",,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
LISA,LISA_INIT,DUTLsBT==0x001002A5 0x00000005 0x00000002 0x00000000,Run Smokey script for Lisa init - Nissei,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""initLisa([[1.8]])""",,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
LISA,LISA_INIT,DUTLsBT==0x001002A5 0x00000004 0x00000002 0x00000000 | DUTLsBT==0x001002A5 0x00000002 0x00000001 0x00000000 | DUTLsBT==0x001002A5 0x00000004 0x00000001 0x00000000,Run Smokey script for Lisa init - LF,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""initLisa([[4]])""",,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
FIXTURE,LISA_INIT,,Crown on,FIXTURE,Crown On,,,,PASS,,,10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
FIXTURE,LISA_FORWARD,,Start crown rotating forward,FIXTURE,Crown forward,,,,PASS,,,10,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
LISA,LISA_FORWARD-USBFS,,Make folder,DIAGS,wait 1500;mkdir nandfs:\AppleInternal\Lisa_data\,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,
